row_index,id,url,caption,processed_jpg,valid
153,154,https://ssl.c.photoshelter.com/img-get/I0000EfCvu8qSXaU/s/880/704/Nightly-1-5-million-bats-live-under-the-Congress-Avenue-bridge-in-Austin-Texas-are-Austin-s-no-1-tourist-attraction-This-is-how-it-looks-when-over-a-million-bats-take-flight.jpg,filming location is home to the largest urban colony of free - tailed bats .,000154.jpg,1
154,155,http://c8.alamy.com/comp/K32RAK/sheep-with-a-black-face-fenced-in-on-a-winter-day-K32RAK.jpg,sheep with a black face fenced in on a winter day,000155.jpg,1
155,156,https://cdn.shopify.com/s/files/1/0291/0541/products/Wrist_Straps-72815_7924cd4e-9a1c-4284-952a-f458e06fcd8f_1024x1024.jpg?v=1441099113,the best gift for photographers - wrist strap - black / blue - lucky camera straps - genuine leather camera strap personalised handmade,000156.jpg,1
156,157,http://l7.alamy.com/zooms/7f4ac7c33e5841b6a94a35915e5ca1d7/portrait-of-a-smiling-woman-stroking-her-dog-lying-on-couch-d9g1bc.jpg,portrait of a smiling woman stroking her dog lying on couch,000157.jpg,1
157,158,http://l7.alamy.com/zooms/50937c69ef8f4289a71ef77f1ccf593f/ghana-central-region-komenda-students-in-front-of-a-school-cp4tgf.jpg,students in front of a school,000158.jpg,1
158,159,https://webpics.classic.co.uk/webpic/3849/38490001.jpg?w=800&h=536&mode=crop&v=1&scale=both,the cottage looks out at this view !,000159.jpg,1
159,160,https://cdn4.pelicanparts.com/techarticles/Mercedes-W123/92-BRAKES-Front_Brake_Rotor_Replacement/images_small/pic08.jpg,the rotor is attached to the hub with a fair amount of torque and usually division .,000160.jpg,1
160,161,http://brabbu.com/blog/wp-content/uploads/2015/12/india.jpg,how is western christian holiday celebrated around the world,000161.jpg,1
161,162,http://www.wanderingweekenders.com/wp-content/uploads/2017/09/Urban_Winery_Denver_Pin_It.jpg,"an unique experience in an urban environment , a winery .",000162.jpg,1
162,163,https://photos.smugmug.com/Portfolio/Courier-Journal/2010/Boots-Brews/i-kLD8ZDc/0/c263423d/XL/v_0702Downs%28MWP%29019-XL.jpg,a beautiful night brought out the crowds as temperatures dropped into the sixties .,000163.jpg,1
163,164,http://l7.alamy.com/zooms/15804a242b63429285de6bd52cba4f9c/room-of-the-grand-duchess-tatiana-of-russia-looted-during-the-russian-ec7tan.jpg,"room of noble person , looted during the revolution",000164.jpg,1
164,165,https://media.gettyimages.com/photos/anthony-gardner-of-hull-passes-the-ball-during-the-pre-season-match-picture-id82249115?k=6&m=82249115&s=612x612&w=0&h=Ekvx1u3j-z1JP_4FGwpwyO6BJ2wgGQvAc8VY-IUY5q8=,football player passes the ball during the pre season friendly match .,000165.jpg,1
165,166,http://l7.alamy.com/zooms/4a046e6001cb4a358d4c5e011ab973ef/pheasant-released-for-a-shoot-eg896w.jpg,pheasant released for a shoot,000166.jpg,1
166,167,https://ak4.picdn.net/shutterstock/videos/13097954/thumb/3.jpg?i10c=img.resize(height:160),sunny winter day in a snow - covered spruce forest at snowfall .,000167.jpg,1
167,168,https://img.apmcdn.org/9842add497330726b4d124bbc262c0fc02a0eabd/uncropped/9289a0-20150623-aurora07.jpg,"between the trees , the northern lights glowed .",000168.jpg,1
168,169,http://c8.alamy.com/comp/K0GWHB/afro-man-lose-his-gambling-with-a-glass-of-beer-on-the-table-isolated-K0GWHB.jpg,"man lose his gambling with a glass of beer on the table , isolated on white background",000169.jpg,1
169,170,http://l7.alamy.com/zooms/ecac2411ad684ccd97e540293ec809a7/keith-emerson-and-carl-palmer-in-performance-on-the-brain-salad-surgery-er80k5.jpg,progressive rock artist and hard rock artist in performance on the tour,000170.jpg,1
170,171,http://l7.alamy.com/zooms/7c17ac45890645a2bb93985d2b4b2624/italian-plate-on-a-vintage-car-lancia-aurelia-24b-spider-year-1955-ewjbc8.jpg,plate on a vintage car,000171.jpg,1
171,172,http://l7.alamy.com/zooms/5859a2459e0545f3afa83f9d8cecb030/an-illustration-of-a-burning-flaming-baseball-ball-on-fire-tearing-g2jcbe.jpg,an illustration of a burning flaming baseball ball on fire tearing a hole through a brick wall,000172.jpg,1
172,173,https://us.123rf.com/450wm/mediagram/mediagram1306/mediagram130600008/20350594-ancient-ornamental-clock-face-with-roman-numbers-isolated-on-a-white-background.jpg?ver=6,ancient ornamental clock face with roman numbers isolated on a white background photo,000173.jpg,1
173,174,http://l7.alamy.com/zooms/07f46dc00be741f5960284e1a6ab02a1/woman-taking-a-photo-of-traditional-hungarian-esterhazy-cake-with-htk455.jpg,woman taking a photo of cake with smartphone .,000174.jpg,1
174,175,https://ak5.picdn.net/shutterstock/videos/30123325/thumb/1.jpg,"stairs to the pool , reflection in the water",000175.jpg,1
175,176,http://l7.alamy.com/zooms/ebfb7bb48ce24b53b5db525b078d1f30/a-cart-full-of-sandals-and-flip-flops-in-sardar-market-jodhpur-rajasthan-htbghr.jpg,a cart full of sandals and flip flops,000176.jpg,1
176,177,https://solarbeez.files.wordpress.com/2013/12/cuckoo-wasp.jpg?w=500&h=509,"while i was waiting for a solitary bee , this insect strolled in .",000177.jpg,1
177,178,https://ak0.picdn.net/shutterstock/videos/23326150/thumb/1.jpg,wild koala sitting in a tree,000178.jpg,1
178,179,https://ak4.picdn.net/shutterstock/videos/5209544/thumb/1.jpg,no swimming sign at ocean shore,000179.jpg,1
179,180,http://l7.alamy.com/zooms/e7e6ce04b59b4deebd9969e1033d5dc7/in-this-image-it-has-been-taken-of-a-close-up-of-a-building-in-london-c7140y.jpg,in this image it has been taken of a close - up of a building in london which creates an interesting pattern from its,000180.jpg,1
180,181,https://media-cdn.tripadvisor.com/media/photo-s/0e/17/79/c9/one-pound-of-fries-and.jpg,burger : pound of fries and some sauces,000181.jpg,1
181,182,http://l7.alamy.com/zooms/91c442da451b4dec833116be228157ce/us-border-patrol-drives-along-the-fence-that-divides-arizona-and-mexico-dab3gk.jpg,government agency drives along the fence that divides us state and constitutional republic,000182.jpg,1
182,183,https://a0.muscache.com/im/pictures/0174eae9-41b0-4d30-b899-fe673d19cd29.jpg?aki_policy=x_large,looking into the kitchen and living room,000183.jpg,1
183,184,https://us.123rf.com/450wm/davids47/davids471712/davids47171200785/91244667-abstract-cute-clown-on-a-white-background-.jpg?ver=6,abstract cute clown on a white background .,000184.jpg,1
184,185,http://l7.alamy.com/zooms/4109e5fcd07547b1b24ef94d3f191472/chef-holding-a-boiling-hen-sitting-in-a-pot-dgww5p.jpg,chef holding a boiling hen sitting in a pot,000185.jpg,1
185,186,https://ak0.picdn.net/shutterstock/videos/31424980/thumb/1.jpg,kids having fun with each other during birthday party at home 4k,000186.jpg,1
186,187,http://l7.alamy.com/zooms/1c8cae58fb4740d7922a2feed3fccd11/file-photo-dated-181016-of-bottles-of-gin-on-a-production-line-at-hjxjk8.jpg,file photo dated on a production line .,000187.jpg,1
187,188,https://media.gettyimages.com/photos/australian-actress-cate-blanchett-and-japanese-actress-haruka-ayase-picture-id506026726?k=6&m=506026726&s=612x612&w=0&h=P_zUydwZ4abL4SWKCJeL9pUE6oIqPMU90PBilNu8zPQ=,actors pose during an event forbrand .,000188.jpg,1
188,189,http://l7.alamy.com/zooms/7baf7525a34e47489e13f196a6667214/pie-with-one-candles-and-gifts-in-boxes-on-a-white-background-g01d3h.jpg,pie with candles and gifts in boxes on a white background,000189.jpg,1
189,190,http://l7.alamy.com/zooms/63be53c59b7c4d1eacc2bbd1f6ed7426/joyful-man-sleeping-and-hugging-a-soft-pillow-up-in-clouds-in-the-ffjkdy.jpg,joyful man sleeping and hugging a soft pillow up in clouds in the sky,000190.jpg,1
190,191,http://l7.alamy.com/zooms/4c8c04ffe97740e1be00305349d8d437/close-up-of-a-sandwich-for-lunch-d4t2k6.jpg,close - up of a sandwich for lunch,000191.jpg,1
191,192,http://l7.alamy.com/zooms/1f6ec1bf1f52402597753049cb56991c/little-boy-learn-to-write-on-a-blackboard-in-the-kindergarten-or-the-j0cma5.jpg,little boy learn to write on a blackboard in the kindergarten or the classroom,000192.jpg,1
192,193,http://l7.alamy.com/zooms/0504c8b564f343209a7ec9a72b6e58f6/city-of-armagh-rugby-players-having-half-time-discussion-in-a-game-f2wjb6.jpg,city of rugby players having half - time discussion in a game against a city,000193.jpg,1
193,194,http://l7.alamy.com/zooms/bc970a06feaf472e831e963ccc494493/harlech-castle-in-gwynedd-on-the-west-coast-of-wales-uk-built-by-king-cb6851.jpg,castle on the west coast .,000194.jpg,1
194,195,https://photos.smugmug.com/archives/20132014/Sports/Volleyball/Volleyball-vs-Italy/i-pcxZThM/0/f5d5cf67/X2/09.24.2013.VolleyballvsItaly.full.jb-1-X2.jpg,person spikes the ball agains football team .,000195.jpg,1
195,196,https://ak6.picdn.net/shutterstock/videos/16267816/thumb/1.jpg,horse grazing on a summer meadow in the forest outdoors,000196.jpg,1
196,197,http://l7.alamy.com/zooms/29e470076b7b4736a21ba76cf81cdcce/picket-fence-and-the-scarborough-historic-museum-in-thomson-memorial-b79p2k.jpg,picket fence and a city,000197.jpg,1
197,198,https://ak4.picdn.net/shutterstock/videos/30186064/thumb/1.jpg,ducks by the water in a public park,000198.jpg,1
198,199,http://l7.alamy.com/zooms/c23549711a64460197cd1a2e523729bd/two-old-fishing-boats-beached-on-a-coastal-beach-in-countryside-dnmjfw.jpg,old fishing boats beached on a coastal beach in countryside,000199.jpg,1
199,200,http://l7.alamy.com/zooms/d431eb7cc72a4a99a4038d497ebf29b3/the-harbor-of-volendam-a-small-village-in-the-netherlands-bc35b6.jpg,the harbor a small village,000200.jpg,1
200,201,http://l7.alamy.com/zooms/862c5a56486d41539ef2e649e0302d4c/the-nerves-of-the-knee-ack23r.jpg,the nerves of the knee,000201.jpg,1
201,202,http://l7.alamy.com/zooms/7ef98481b4624328824aa63d478de475/ancient-open-prairie-of-north-dakota-west-of-minot-on-a-cold-morning-bd0mba.jpg,ancient open prairie of west on a cold morning beds and grasses cover much of the area,000202.jpg,1
202,203,http://l7.alamy.com/zooms/169fb5e954514f1d91c6d337f3e65193/a-felix-dzerzhinsky-monument-was-unveiled-on-the-frontier-troops-department-b99cn3.jpg,a monument was unveiled on the premises,000203.jpg,1
203,204,http://cf.ltkcdn.net/garden/images/slide/112231-849x565-Flowering-Quince.jpg,pictures of plants that grow in winter,000204.jpg,1
204,205,http://c8.alamy.com/comp/DH5YPP/alfa-romeo-gta-in-the-corsica-rally-1965-DH5YPP.jpg,automobile model in the rally,000205.jpg,1
205,206,http://thesunshinegypsy.com/wp-content/uploads/2015/09/32-A-forest-of-stunted-trees-that-stand-in-sharp-contrast-to-the-giants-of-the-other-forests-e1443279596733.jpg,a forest of stunted trees that stand in sharp contrast to the giants of the other forests,000206.jpg,1
206,207,http://l7.alamy.com/zooms/4c1a8feacf0d4f6684b1f368fd2c4817/goya-hispanic-canned-beans-in-a-supermarket-in-new-york-are-seen-on-cwhp2g.jpg,hispanic canned beans in a supermarket are seen .,000207.jpg,1
207,208,http://l7.alamy.com/zooms/09f63752b2ca4821a7e6e2c10d44a8e5/a-malawian-artist-selling-his-work-in-kalk-bay-cape-town-south-africa-cb9d2e.jpg,an artist selling his work,000208.jpg,1
208,209,http://l7.alamy.com/zooms/9c818fbb89a14c34b3b5e5a9566908a9/mantova-police-car-approaching-a-building-by-night-italy-ayj9ra.jpg,police car approaching a building by night,000209.jpg,1
209,210,https://media.gettyimages.com/photos/pete-wentz-and-ashlee-simpson-wentz-attend-the-clandestine-industries-picture-id96766346?k=6&m=96766346&s=612x612&w=0&h=BLXGwSlZ2oVeFuayx0_mLOY1ZhBT1f5JwmEsaCTLZnM=,artist and pop rock artist attend clothing business by fashion show .,000210.jpg,1
210,211,http://l7.alamy.com/zooms/abde821878da402cbbaa4c6fb63f04e7/bride-just-after-the-wedding-holding-her-bouquet-of-flowers-b75mad.jpg,bride just after the wedding holding her bouquet of flowers,000211.jpg,1
211,212,http://c8.alamy.com/comp/K1H101/vintage-retro-metal-lock-on-a-gray-door-classic-hanging-lock-attrition-K1H101.jpg,vintage metal lock on a gray door .,000212.jpg,1
212,213,http://akvis.com/img/examples/decorator/kitchen-design/kitchen-stone.jpg,the doors with the stone texture,000213.jpg,1
213,214,http://l7.alamy.com/zooms/8186e77040544b34a189d7704f98c6f4/us-navy-boatswains-mate-2nd-class-joshua-dingman-maneuvers-a-rigid-e9w1me.jpg,2nd maneuvers a rigid - hull inflatable boat near the aircraft,000214.jpg,1
214,215,http://l7.alamy.com/zooms/6ce413683932455f9214da51ef6c8a78/master-playing-with-his-little-golden-retriever-dog-on-the-lawn-bxgte5.jpg,master playing with his little golden retriever dog on the lawn,000215.jpg,1
215,216,http://l7.alamy.com/zooms/252ec157a42f4615a4c9639a6b1148f1/twilight-over-palazzo-dei-priori-and-the-medieval-town-of-volterra-hfpkxa.jpg,twilight over italian gothic structure and the medieval town,000216.jpg,1
216,217,http://l7.alamy.com/zooms/a5f1ce492aef4284a74888ca92742f15/dry-autumn-oak-leaf-with-water-drops-after-rain-in-the-forest-park-j2t3y3.jpg,dry autumn oak leaf with water drops after rain in the forest park,000217.jpg,1
217,218,https://ak6.picdn.net/shutterstock/videos/30627796/thumb/1.jpg,the moon in the black sky at night,000218.jpg,1
218,219,http://l7.alamy.com/zooms/717074660e854fd9ae03ecd5e3eec6ef/lion-laying-in-the-grasslands-hwbmx6.jpg,lion laying in the grasslands,000219.jpg,1
219,220,https://ak0.picdn.net/shutterstock/videos/7920490/thumb/1.jpg,person curved bright corridor with light passing from the turn,000220.jpg,1
220,221,http://l7.alamy.com/zooms/874fb473d8c74117b24547337fec63e3/cheeky-children-pulling-funny-faces-at-each-other-whilst-laying-on-fbhj5f.jpg,cheeky children pulling funny faces at each other whilst laying on the floor,000221.jpg,1
221,222,http://l7.alamy.com/zooms/64ee0af18214442fa4b08c0f4b7fab46/the-azure-window-with-crashing-waves-at-daytime-on-gozo-malta-ht6b32.jpg,geographical feature with crashing waves at daytime,000222.jpg,1
222,223,http://l7.alamy.com/zooms/74672aec4cd94d2da13984df5477990d/london-the-evening-standard-became-a-free-newspaper-in-november-2009-bfpyaf.jpg,newspaper became a free newspaper,000223.jpg,1
223,224,http://l7.alamy.com/zooms/b0fd2a0de92640399f7c730675e82dbc/close-up-of-droplets-of-water-projecting-an-image-of-a-japanese-anemones-ab5brt.jpg,close up of droplets of water projecting an image of a flower from behind,000224.jpg,1
224,225,https://media-cdn.tripadvisor.com/media/photo-s/04/57/91/4b/caravelle-tower.jpg,view of the street from pool area,000225.jpg,1
225,226,http://l7.alamy.com/zooms/0f0f2e828ecf499e82031c8859f3e760/a-box-of-toys-on-sale-at-a-ludlow-market-shropshire-england-cwxrhr.jpg,a box of toys on sale at a market,000226.jpg,1
226,227,http://l7.alamy.com/zooms/f8b43656821548598fbef868fb7bfa57/the-interior-of-bellagio-hotel-and-casino-in-las-vegas-h1k9t4.jpg,the interior of hotel and casino,000227.jpg,1
227,228,http://l7.alamy.com/zooms/450aba054ca04dd2a57325b9b687dc59/carved-stone-animals-on-a-public-fountain-in-kathmandu-nepal-ht567r.jpg,carved stone animals on a public fountain,000228.jpg,1
228,229,http://l7.alamy.com/zooms/41174f77eb4842e99bea7f2e2748b404/students-writing-during-an-exam-e4x002.jpg,students writing during an exam,000229.jpg,1
229,230,http://l7.alamy.com/zooms/c462ce1a3dd547dd8dbcc72d9fd087bc/a-girl-spends-time-outdoors-with-her-pet-bearded-dragon-in-lake-tahoe-c32t3f.jpg,a girl spends time outdoors with her pet bearded dragon,000230.jpg,1
230,231,https://ars.els-cdn.com/content/image/1-s2.0-S0925838808003174-gr1.jpg,block diagram of the experimental setup,000231.jpg,1
231,232,http://l7.alamy.com/zooms/e6179965790b4194acaf97f2f68cbc40/red-fox-among-the-flowers-gppca4.jpg,red fox among the flowers,000232.jpg,1
232,233,http://l7.alamy.com/zooms/e2b2b689355348da830a71f64d16071a/illustration-of-a-double-a-battery-br7w0r.jpg,illustration of a double a battery,000233.jpg,1
233,234,https://fulbrightchicago.files.wordpress.com/2013/05/certificate1.jpg,a group photo of the students who attended the event and got their certificates .,000234.jpg,1
234,235,https://ak2.picdn.net/shutterstock/videos/14772322/thumb/1.jpg,the tunnels in old city,000235.jpg,1
235,236,https://image.freepik.com/free-vector/silhouette-of-a-pregnant-woman_23-2147505543.jpg,silhouette of a pregnant woman free vector,000236.jpg,1
236,237,http://l7.alamy.com/zooms/6ecd350b265c46a4b2e4fd9076726bd7/passenger-train-in-first-capital-connect-special-thameslink-livery-crm2jh.jpg,passenger train in special livery speeding through the countryside,000237.jpg,1
237,238,http://l7.alamy.com/zooms/50f80f524fd741a5a415eff3d7cba49e/the-sharp-spikes-of-the-sweet-chestnut-shell-ed9prg.jpg,the sharp spikes of the shell,000238.jpg,1
238,239,http://l7.alamy.com/zooms/cae64182034a42c3880b927dd7a50338/the-large-trunks-of-river-red-gum-eucalyptus-trees-lining-a-country-hgw5y6.jpg,the large trunks of eucalyptus trees lining a country road,000239.jpg,1
239,240,https://media.gettyimages.com/photos/models-walk-the-catwalk-during-the-bruno-pieters-collection-show-part-picture-id77121943?k=6&m=77121943&s=612x612&w=0&h=qAJ4paRfHjZuS6-YbTSJlGmhViOxMT8mT45xnIlA0cw=,models walk the catwalk during the collection show part of spring summer .,000240.jpg,1
240,241,http://l7.alamy.com/zooms/cbf7a3a41e244daaa7a8d1fb05ce456e/a-cottage-in-the-picturesque-village-of-adare-in-county-limerick-ireland-cn02y9.jpg,a cottage in the picturesque village,000241.jpg,1
